"","SAN.PA.Open","SAN.PA.High","SAN.PA.Low","SAN.PA.Close","SAN.PA.Volume","SAN.PA.Adjusted"
"524",89.0634460449219,89.2126312255859,88.0987167358398,88.4368667602539,1805142,75.7789688110352
"525",87.939582824707,90.3563842773438,87.750617980957,90.1276321411133,1719043,77.2277374267578
"526",90.8039398193359,91.917854309082,90.6845932006836,91.6990509033203,1732360,78.5742416381836
"527",91.4106216430664,92.0968704223633,90.9630661010742,91.5598068237305,1759317,78.4549331665039
"528",91.2315979003906,91.4404602050781,90.1276321411133,91.2315979003906,1895218,78.173698425293
"529",90.7840423583984,92.4847564697266,90.4558410644531,92.4151382446289,2255350,79.1878433227539
"530",91.6294250488281,92.1764373779297,90.0779037475586,90.4458923339844,2717477,77.5004501342773
"531",89.9784469604492,90.8437194824219,88.0390396118164,88.0390396118164,2911443,75.4380874633789
"532",88.6755676269531,90.0281753540039,87.8799133300781,89.7596435546875,2603301,76.9124221801758
"533",90.7542114257812,91.8084487915039,90.4458923339844,91.4404602050781,2402072,78.352668762207
"534",90.1176834106445,94.4241561889648,89.6203994750977,94.3744354248047,3574810,80.86669921875
"535",93.7975845336914,94.6429672241211,92.564323425293,93.7478561401367,3019748,80.3298110961914
"536",93.5588836669922,93.8174743652344,91.7885589599609,92.2460556030273,3066600,79.0429534912109
"537",91.917854309082,92.1664962768555,90.0580139160156,91.0923614501953,2386904,78.0543823242188
"538",90.9829635620117,92.1565475463867,90.4359512329102,91.7786102294922,1746261,78.6424102783203
"539",91.9874725341797,92.8626937866211,90.4657821655273,90.7939910888672,2434758,77.7987213134766
"540",91.6990509033203,92.8925247192383,86.8753967285156,89.7994232177734,2887853,76.9465026855469
"541",90.5652389526367,93.091438293457,90.326545715332,92.5941543579102,2388078,79.3412246704102
"542",92.5245361328125,94.0263366699219,92.4748077392578,93.2008438110352,3225187,79.861083984375
"543",94.3843765258789,94.513671875,92.6737213134766,92.9621505737305,3252183,79.6565628051758
"544",93.2008438110352,93.9666595458984,91.9775238037109,92.3554611206055,2521458,79.1367034912109
"545",93.1212768554688,93.7975845336914,91.4702987670898,93.3201904296875,2270127,79.9633560180664
"546",92.1764373779297,92.5842132568359,90.7243728637695,91.6990509033203,2264055,78.5742416381836
"547",91.9675827026367,93.3201904296875,91.6095352172852,93.3201904296875,2065024,79.9633560180664
"548",93.3400802612305,93.698127746582,92.5941543579102,92.9820404052734,1649923,79.6735992431641
"549",93.3301391601562,93.4295959472656,91.8681259155273,93.1212768554688,1921312,79.7929077148438
"550",92.6438827514648,93.5787811279297,92.0968704223633,92.5245361328125,1796574,79.2815780639648
"551",92.4449768066406,93.4693756103516,91.4305114746094,91.6493225097656,1511735,78.5316314697266
"552",90.0679550170898,91.5399169921875,89.4214935302734,91.5399169921875,1981180,78.4378890991211
"553",91.4901885986328,93.3699188232422,91.4802398681641,92.6339416503906,2166355,79.3753204345703
"554",90.4260025024414,90.9929046630859,88.9838790893555,89.719856262207,4264706,76.8783264160156
"555",90.2768173217773,93.7279663085938,89.8988800048828,93.359977722168,3577607,79.997444152832
"556",92.1565475463867,93.0616073608398,91.4901885986328,92.9621505737305,3505153,79.6565628051758
"557",92.7234497070312,93.6881790161133,90.7044830322266,91.4702987670898,3215008,78.3782348632812
"558",92.6140518188477,92.7930679321289,89.6502380371094,90.9332275390625,3135989,77.9180297851562
"559",90.3961639404297,91.0923614501953,89.4712142944336,89.6402969360352,2599651,76.8101577758789
"560",89.55078125,89.6005096435547,86.9151840209961,87.3329010009766,3670612,74.8330154418945
"561",85.80126953125,89.1728515625,84.4784927368164,88.2677917480469,3984964,75.6340942382812
"562",89.1529541015625,92.6637802124023,89.0336074829102,91.2813262939453,4741924,78.2163009643555
