"","FCHI.Open","FCHI.High","FCHI.Low","FCHI.Close","FCHI.Volume","FCHI.Adjusted"
"39",5825.3701171875,5828.4599609375,5670.7099609375,5679.68017578125,143623800,5679.68017578125
"40",5646.14013671875,5707.31005859375,5526.14013671875,5684.5498046875,161976300,5684.5498046875
"41",5571.72021484375,5613.72021484375,5421.31005859375,5495.60009765625,216328100,5495.60009765625
"42",5310.81982421875,5376.0498046875,5229.56005859375,5309.89990234375,268468000,5309.89990234375
"43",5416.02001953125,5430.0498046875,5197.56982421875,5333.52001953125,201844000,5333.52001953125
"44",5408.14990234375,5509.27978515625,5371.66015625,5393.169921875,186265500,5393.169921875
"45",5400.43017578125,5493.25,5357.35009765625,5464.89013671875,152463500,5464.89013671875
"46",5490.52001953125,5494.16015625,5329.240234375,5361.10009765625,155475900,5361.10009765625
"47",5253.81982421875,5284.080078125,5117.56982421875,5139.10986328125,198425500,5139.10986328125
"48",4845.27001953125,4863.33984375,4691.2001953125,4707.91015625,329160800,4707.91015625
"49",4770.6201171875,4924.83984375,4615.16015625,4636.60986328125,280309600,4636.60986328125
"50",4716.22021484375,4766,4603.0498046875,4610.25,206895800,4610.25
"51",4374.669921875,4404.259765625,4025.88989257812,4044.26000976562,371403200,4044.26000976562
"52",4234.3701171875,4438.509765625,4055.18994140625,4118.35986328125,326461800,4118.35986328125
"53",3886.82006835938,3962.01000976562,3632.06005859375,3881.4599609375,311603900,3881.4599609375
"54",4041.330078125,4042.4599609375,3759,3991.78002929688,225787000,3991.78002929688
"55",3905.53002929688,3908.71997070312,3726.44995117188,3754.84008789062,214274700,3754.84008789062
"56",3833.98999023438,3909.14990234375,3691.080078125,3855.5,199534100,3855.5
"57",4066.7900390625,4109.10986328125,3984.30004882812,4048.80004882812,271872900,4048.80004882812
"58",3869.01000976562,4097.81982421875,3851.169921875,3914.31005859375,195845200,3914.31005859375
"59",4087.61010742188,4242.7001953125,4038.06005859375,4242.7001953125,185439800,4242.7001953125
"60",4339.7099609375,4453.009765625,4221.31982421875,4432.2998046875,176942500,4432.2998046875
"61",4332.7900390625,4543.580078125,4296.06005859375,4543.580078125,150657300,4543.580078125
"62",4433.9501953125,4471.3701171875,4288.66015625,4351.490234375,144021100,4351.490234375
"63",4362.08984375,4379.14990234375,4216.41015625,4378.509765625,119404100,4378.509765625
"64",4437.77978515625,4468.52001953125,4309.72021484375,4396.1201171875,151397700,4396.1201171875
"65",4259.93994140625,4266.68994140625,4186.4501953125,4207.240234375,141856100,4207.240234375
"66",4243.83984375,4265.56005859375,4143.16015625,4220.9599609375,135203200,4220.9599609375
"67",4204.81005859375,4214.58984375,4142.27978515625,4154.580078125,124037700,4154.580078125
"68",4298.5,4353.2099609375,4268.52001953125,4346.14013671875,141469800,4346.14013671875
"69",4489.39990234375,4527.60009765625,4379.27001953125,4438.27001953125,146543100,4438.27001953125
"70",4397.35986328125,4442.75,4333.08984375,4442.75,96256500,4442.75
"71",4512.2998046875,4543.68994140625,4409.0400390625,4506.85009765625,126589000,4506.85009765625
"72",4553.5498046875,4577.83984375,4497.56005859375,4523.91015625,104764600,4523.91015625
"73",4511.8701171875,4525.5,4335.58984375,4353.72021484375,119358000,4353.72021484375
"74",4402.3798828125,4418.64990234375,4318.89990234375,4350.16015625,107745200,4350.16015625
"75",4470.919921875,4550.77978515625,4464.08984375,4499.009765625,134393000,4499.009765625
"76",4531.33984375,4531.33984375,4426.240234375,4528.2998046875,79833400,4528.2998046875
"77",4467.490234375,4477.31005859375,4357.4599609375,4357.4599609375,98896700,4357.4599609375
"78",4382.2001953125,4417.56982421875,4361.43994140625,4411.7998046875,84195800,4411.7998046875
"79",4450.18994140625,4495.89990234375,4395.75,4451,90083500,4451
"80",4387.02978515625,4448.72998046875,4366.08984375,4393.31982421875,81295300,4393.31982421875
"81",4479.85986328125,4505.259765625,4448.0498046875,4505.259765625,75900400,4505.259765625
"82",4507.419921875,4601.93994140625,4493.509765625,4569.7900390625,104388900,4569.7900390625
"83",4566.2900390625,4678.93017578125,4552.81005859375,4671.10986328125,111685100,4671.10986328125
"84",4693.27978515625,4719.740234375,4554.91015625,4572.18017578125,141611100,4572.18017578125
"85",4413.14013671875,4427.740234375,4362.1298828125,4378.22998046875,124810600,4378.22998046875
"86",4455.740234375,4492.52001953125,4419.9501953125,4483.1298828125,93373300,4483.1298828125
"87",4484.16015625,4484.16015625,4425.77978515625,4433.3798828125,83242500,4433.3798828125
"88",4456.43994140625,4503.93994140625,4440.97998046875,4501.43994140625,78225400,4501.43994140625
"89",4538.08984375,4560.18994140625,4519.58984375,4549.64013671875,49408600,4549.64013671875
"90",4561.18994140625,4569.759765625,4460.240234375,4490.22021484375,83493200,4490.22021484375
"91",4473.43017578125,4499.39013671875,4453.64990234375,4472.5,99269700,4472.5
"92",4420.5,4422.740234375,4336.56005859375,4344.9501953125,103285300,4344.9501953125
"93",4294.009765625,4313.259765625,4194.580078125,4273.1298828125,127632000,4273.1298828125
"94",4314.97021484375,4335.77001953125,4255.18994140625,4277.6298828125,111236400,4277.6298828125
"95",4361.02978515625,4508.9501953125,4354.72998046875,4498.33984375,119506400,4498.33984375
"96",4536.06982421875,4536.06982421875,4421.10986328125,4458.16015625,138767200,4458.16015625
"97",4434.6201171875,4499.7900390625,4396.2001953125,4496.97998046875,107244100,4496.97998046875
"98",4443.919921875,4498.080078125,4429.27001953125,4445.4501953125,88243500,4445.4501953125
"99",4381.81982421875,4475.35009765625,4368.7998046875,4444.56005859375,99188200,4444.56005859375
"100",4482.5400390625,4539.91015625,4451.56005859375,4539.91015625,65971900,4539.91015625
"101",4588.2998046875,4619.83984375,4573.89013671875,4606.240234375,140172500,4606.240234375
"102",4621.77001953125,4711.990234375,4614.41015625,4688.740234375,177960100,4688.740234375
"103",4718.10986328125,4784.08984375,4701.52001953125,4771.39013671875,127442900,4771.39013671875
"104",4733.97998046875,4768.85009765625,4695.35986328125,4695.43994140625,167179700,4695.43994140625
"105",4776.72021484375,4782.02978515625,4721.6298828125,4762.77978515625,75978000,4762.77978515625
"106",4799.8798828125,4880.14990234375,4795.27978515625,4858.97021484375,126839400,4858.97021484375
"107",4911.4501953125,5026.4501953125,4909.990234375,5022.3798828125,160112800,5022.3798828125
"108",4994.18017578125,5052.75,4966.81982421875,5011.97998046875,138794600,5011.97998046875
"109",5060.919921875,5199.64990234375,5060.919921875,5197.7900390625,186841500,5197.7900390625
"110",5159.2998046875,5213.669921875,5137.2001953125,5175.52001953125,152914400,5175.52001953125
"111",5187.08984375,5203.419921875,5053.2099609375,5095.10986328125,160534800,5095.10986328125
"112",5119.85986328125,5152.4501953125,5043.56982421875,5053.419921875,121335100,5053.419921875
"113",4925.9501953125,4956.2998046875,4815.60009765625,4815.60009765625,161274600,4815.60009765625
"114",4774.10986328125,4940.7900390625,4759.169921875,4839.259765625,133164300,4839.259765625
"115",4716.97998046875,4841.52978515625,4691.81005859375,4815.72021484375,111889900,4815.72021484375
"116",4922.7900390625,5006.7900390625,4887.56005859375,4952.4599609375,144445800,4952.4599609375
"117",4952.56982421875,5026.83984375,4952.56982421875,4995.97021484375,107060900,4995.97021484375
"118",4978.2998046875,5017.18017578125,4908.60009765625,4958.75,101195000,4958.75
"119",4997.52978515625,5040.47021484375,4979.4501953125,4979.4501953125,219575400,4979.4501953125
"120",4928.009765625,5006.39990234375,4902.06005859375,4948.7001953125,84695500,4948.7001953125
"121",4972.8798828125,5046.31005859375,4962.60009765625,5017.68017578125,101534900,5017.68017578125
"122",4985.6298828125,5004.0400390625,4871.35986328125,4871.35986328125,97104300,4871.35986328125
"123",4860.16015625,4941.9599609375,4795.0498046875,4918.580078125,99381800,4918.580078125
"124",4965.72021484375,5014.830078125,4908.14990234375,4909.64013671875,83954200,4909.64013671875
"125",4887.22998046875,4977.6298828125,4867.330078125,4945.4599609375,94421100,4945.4599609375
"126",4958.93994140625,4967.35009765625,4901.9599609375,4935.990234375,102399800,4935.990234375
"127",4939.7998046875,4963.3701171875,4851.3701171875,4926.93994140625,94498400,4926.93994140625
"128",4963.1298828125,5072.7099609375,4956.66015625,5049.3798828125,115448500,5049.3798828125
"129",5056.669921875,5062.509765625,4982.240234375,5007.14013671875,61984900,5007.14013671875
"130",5112.5,5121.72021484375,5059.06982421875,5081.509765625,88519700,5081.509765625
"131",5054.0400390625,5056.52001953125,5009.02978515625,5043.72998046875,75993100,5043.72998046875
"132",5004.81982421875,5040.52001953125,4969.830078125,4981.1298828125,79877900,4981.1298828125
"133",5006.52001953125,5014.85009765625,4911.56005859375,4921.009765625,83118100,4921.009765625
"134",4891.60986328125,4974.3701171875,4882.5,4970.47998046875,82357100,4970.47998046875
"135",5026.2001953125,5060.43017578125,4980.1201171875,5056.22998046875,75191300,5056.22998046875
"136",4990.47998046875,5007.4599609375,4941.72998046875,5007.4599609375,83503800,5007.4599609375
"137",5045.919921875,5145.330078125,5039.18994140625,5108.97998046875,97819900,5108.97998046875
"138",5076.52001953125,5105.1201171875,5048.31982421875,5085.27978515625,69535800,5085.27978515625
